,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
813,1230000.01907349,109999.999403954,-1090000.0333786,610000.014305115,1500000,3930000.0667572,3009999.99046326,2920000.07629395,230000.004172325,289999.99165535,12300000.1907349,5929999.82833862,200000.002980232,5260000.22888184,-1029999.97138977,-810000.002384186,5059999.94277954,-1440000.05722046,-1330000.04291534,8029999.73297119,-1639999.98569489,9119999.88555908,-1590000.0333786,-2200000.04768372,-4449999.80926514,-990000.009536743,-2890000.10490417,-469999.998807907,-1529999.97138977,-2359999.89509583,750000,-340000.003576279,569999.992847443,-30040000.9155273,2420000.07629395,8010000.22888184,1720000.02861023,2559999.94277954,2440000.05722046,2339999.91416931,2150000.09536743,1990000.00953674,2319999.9332428,2539999.96185303,2710000.03814697,3390000.10490417,3670000.07629395,4010000.22888184,5139999.8664856,4590000.15258789,..
814,1100000.02384186,7820000.17166138,5050000.19073486,6440000.05722046,7070000.17166138,9420000.07629395,699999.988079071,10659999.8474121,12270000.4577637,24510000.2288818,490000.009536743,19260000.2288818,-479999.989271164,6230000.01907349,5389999.8664856,-790000.021457672,-1700000.04768372,-1870000.00476837,-2660000.08583069,-2710000.03814697,4300000.19073486,-3700000.04768372,-3329999.92370605,4639999.8664856,-2230000.01907349,-3150000.09536743,-4530000.20980835,-3329999.92370605,-2960000.03814697,-2250000,-1320000.05245209,5559999.94277954,-5059999.94277954,3819999.9332428,-19940000.5340576,689999.997615814,4519999.98092651,5309999.94277954,17520000.4577637,12060000.4196167,7170000.07629395,5369999.88555908,7119999.88555908,4099999.90463257,2990000.00953674,2910000.08583069,2119999.88555908,1299999.95231628,1639999.98569489,1139999.98569489,..
815,105819999.694824,104819999.694824,70410003.6621094,54779998.7792969,112559997.558594,109300003.051758,66919998.1689453,36759998.3215332,46330001.8310547,17420000.0762939,35790000.9155273,51849998.4741211,33709999.0844727,40610000.6103516,64860000.6103516,42310001.373291,46479999.5422363,38500000,49189998.626709,24309999.4659424,22559999.4659424,25059999.4659424,12489999.7711182,38419998.1689453,34639999.3896484,20110000.6103516,29420000.0762939,16829999.9237061,14159999.8474121,4760000.22888184,6789999.96185303,13399999.6185303,16030000.6866455,-281450012.207031,33560001.373291,34009998.3215332,25459999.0844727,21430000.3051758,13279999.7329712,11539999.961853,7909999.84741211,10779999.7329712,8899999.61853027,10800000.1907349,7320000.17166138,9659999.84741211,5869999.88555908,5469999.79019165,4389999.8664856,8000000,..
817,2619999.88555908,3680000.0667572,3660000.08583069,4000000,5170000.07629395,5559999.94277954,7909999.84741211,13989999.7711182,22290000.9155273,17909999.8474121,25840000.1525879,13960000.038147,22639999.3896484,44130001.0681152,30979999.5422363,24209999.0844727,38689998.626709,42110000.6103516,34000000,48200000.7629395,37069999.6948242,39110000.6103516,29889999.3896484,28319999.6948242,34540000.9155273,26409999.8474121,37569999.6948242,34349998.4741211,37659999.8474121,25129999.1607666,20850000.3814697,19030000.6866455,8489999.77111816,-64139999.3896484,949999.988079071,6219999.79019165,-8539999.96185303,-230000.004172325,8590000.15258789,7369999.88555908,10140000.3433228,4239999.77111816,-129999.995231628,-129999.995231628,100000.001490116,1450000.04768372,-2259999.99046326,3410000.08583069,800000.011920929,1759999.99046326,..
818,4150000.09536743,10810000.4196167,19319999.6948242,5880000.11444092,49430000.3051758,99540000.9155273,12180000.3051758,35869998.9318848,27729999.5422363,34740001.6784668,85480003.3569336,152830001.831055,91839996.3378906,80169998.1689453,91589996.3378906,72129997.253418,58659999.8474121,105040000.915527,153330001.831055,111669998.168945,58400001.5258789,37520000.4577637,77660003.6621094,33549999.2370605,56819999.6948242,65430000.3051758,104660003.662109,92769996.6430664,50090000.1525879,77900001.5258789,59669998.1689453,83769996.6430664,97300003.0517578,61229999.5422363,140399993.896484,187800003.051758,209740005.493164,89620002.746582,122309997.558594,98910003.6621094,94260002.1362305,84839996.3378906,92580001.8310547,135020004.272461,40209999.0844727,264700012.207031,300839996.337891,462369995.117188,397209991.455078,186399993.896484,..
819,..,720000.028610229,219999.998807907,..,9999.99977648258,9999.99977648258,19999.9995529652,9999.99977648258,..,29999.9993294477,..,70000.0002980232,219999.998807907,150000.005960464,629999.995231628,430000.007152557,689999.997615814,920000.016689301,1200000.04768372,1190000.05722046,2980000.01907349,3700000.04768372,5630000.11444092,2240000.00953674,2039999.96185303,1710000.03814697,1139999.98569489,1039999.96185303,1360000.01430511,-319999.992847443,1080000.04291534,2079999.92370605,2539999.96185303,2420000.07629395,-3369999.88555908,5780000.20980835,3910000.08583069,3990000.00953674,4320000.17166138,7730000.01907349,6119999.88555908,1360000.01430511,4400000.09536743,4340000.15258789,5369999.88555908,1330000.04291534,2160000.08583069,1600000.02384186,2150000.09536743,959999.978542328,..
820,15199999.8092651,25500000,24110000.6103516,32000000,19750000,36040000.9155273,40869998.9318848,26700000.7629395,20000000,13000000,16399999.6185303,31430000.3051758,29389999.3896484,20850000.3814697,43599998.4741211,65220001.2207031,72279998.7792969,69419998.1689453,52889999.3896484,103389999.389648,51459999.0844727,62500000,59610000.6103516,28559999.4659424,4130000.11444092,4719999.79019165,14819999.6948242,36400001.5258789,-13430000.3051758,-28639999.3896484,-11619999.8855591,-8890000.34332275,-135889999.389648,-15359999.6566772,-13039999.961853,-13979999.5422363,4280000.20980835,-48000000,-27170000.0762939,-29010000.2288818,2829999.92370605,75970001.2207031,-14550000.1907349,88099998.4741211,117260002.13623,54919998.1689453,138539993.286133,180869995.117188,302670013.427734,214729995.727539,..
821,50299999.2370605,54930000.3051758,60250000,59439998.626709,59840000.1525879,92580001.8310547,90610000.6103516,14899999.6185303,91239997.8637695,92209999.0844727,34619998.9318848,117730003.356934,114339996.337891,140070007.324219,95160003.6621094,86510002.1362305,166529998.779297,136600006.103516,152320007.324219,122540000.915527,169240005.493164,262649993.896484,274429992.675781,156960006.713867,123110000.610352,167949996.948242,51229999.5422363,54990001.6784668,106459999.084473,29559999.4659424,15630000.1144409,57500000,-26100000.3814697,3519999.98092651,-10720000.2670288,-68809997.5585938,55700000.7629395,127970001.220703,147690002.441406,263380004.882813,396929992.675781,496899993.896484,171259994.506836,472679992.675781,435619995.117188,751609985.351563,222570007.324219,525989990.234375,244279998.779297,555500000,..
825,..,..,..,..,360000.014305115,9999.99977648258,79999.9982118607,9999.99977648258,29999.9993294477,19999.9995529652,19999.9995529652,39999.9991059303,50000.0007450581,50000.0007450581,50000.0007450581,50000.0007450581,79999.9982118607,90000.0035762787,29999.9993294477,9999.99977648258,29999.9993294477,79999.9982118607,119999.997317791,389999.985694885,259999.990463257,610000.014305115,569999.992847443,479999.989271164,490000.009536743,970000.028610229,870000.004768372,2279999.97138977,1539999.96185303,1779999.97138977,3150000.09536743,6590000.15258789,5920000.07629395,7039999.96185303,6409999.84741211,5039999.96185303,4260000.22888184,4760000.22888184,4300000.19073486,3789999.96185303,3559999.94277954,1850000.02384186,1200000.04768372,1919999.95708466,1629999.99523163,1029999.97138977,..
826,5539999.96185303,-100000.001490116,7730000.01907349,7110000.1335144,-699999.988079071,-1009999.99046326,-1740000.00953674,20170000.0762939,-1629999.99523163,-1279999.97138977,-3079999.92370605,-2970000.02861023,-2029999.97138977,-1960000.03814697,10270000.4577637,13279999.7329712,30319999.6948242,43029998.7792969,56720001.2207031,71029998.7792969,14319999.6948242,34650001.5258789,280000.001192093,-4139999.8664856,920000.016689301,-4230000.01907349,-4880000.11444092,-4480000.01907349,-13609999.6566772,-14659999.8474121,-15579999.9237061,-8270000.45776367,-20139999.3896484,-12539999.961853,-80059997.5585938,3490000.00953674,2400000.09536743,1399999.97615814,20229999.5422363,15329999.9237061,11489999.7711182,12470000.2670288,4739999.77111816,8390000.34332275,7079999.92370605,12130000.1144409,15130000.1144409,11449999.8092651,17889999.3896484,16690000.5340576,..
827,32729999.5422363,33540000.9155273,26670000.0762939,68980003.3569336,64750000,46610000.6103516,79440002.4414063,28790000.9155273,44759998.3215332,42189998.626709,37409999.8474121,4039999.96185303,41090000.1525879,129529998.779297,21610000.6103516,21909999.8474121,226699996.948242,303929992.675781,179460006.713867,257239990.234375,87260002.1362305,891049987.792969,425200012.207031,295940002.441406,886520019.53125,506420013.427734,579270019.53125,491799987.792969,504950012.207031,634020019.53125,368160003.662109,528869995.117188,493640014.648438,325790008.544922,-82050003.0517578,71459999.0844727,29530000.6866455,99889999.3896484,599809997.558594,517010009.765625,981140014.648438,801960021.972656,704650024.414063,662340026.855469,704809997.558594,867650024.414063,1007780029.29688,1554630004.88281,1375400024.41406,1794770019.53125,..
830,15619999.8855591,11439999.5803833,12739999.7711182,24670000.0762939,32500000,55310001.373291,58319999.6948242,71339996.3378906,79029998.7792969,90589996.3378906,144770004.272461,151210006.713867,61060001.373291,70250000,60790000.9155273,60090000.1525879,101120002.746582,104000000,115190002.441406,92360000.6103516,148479995.727539,122559997.558594,94180000.3051758,42490001.6784668,48560001.373291,81800003.0517578,58490001.6784668,32819999.6948242,27020000.4577637,-4880000.11444092,-8880000.11444092,73480003.3569336,59369998.9318848,43090000.1525879,-315790008.544922,72809997.5585938,13050000.1907349,6849999.90463257,4940000.05722046,7210000.03814697,2480000.01907349,970000.028610229,2410000.08583069,1830000.04291534,870000.004768372,2130000.11444092,720000.028610229,409999.996423721,1399999.97615814,2559999.94277954,..
831,..,..,449999.988079071,219999.998807907,200000.002980232,730000.019073486,370000.004768372,509999.990463257,670000.016689301,360000.014305115,330000.013113022,270000.010728836,140000.000596046,9999.99977648258,19999.9995529652,9999.99977648258,100000.001490116,140000.000596046,140000.000596046,140000.000596046,200000.002980232,79999.9982118607,59999.9986588955,159999.996423721,469999.998807907,579999.983310699,569999.992847443,769999.980926514,529999.971389771,790000.021457672,959999.978542328,1039999.96185303,689999.997615814,1019999.98092651,959999.978542328,1700000.04768372,939999.997615814,1259999.99046326,1679999.94754791,1909999.9666214,360000.014305115,879999.995231628,379999.995231628,490000.009536743,209999.993443489,670000.016689301,879999.995231628,209999.993443489,180000.007152557,140000.000596046,..
832,2589999.91416931,4820000.17166138,5849999.90463257,8050000.19073486,7820000.17166138,8920000.07629395,9630000.11444092,15239999.7711182,21219999.3133545,22049999.2370605,22360000.6103516,19680000.3051758,20950000.7629395,20389999.3896484,19399999.6185303,23399999.6185303,24799999.2370605,30399999.6185303,27770000.4577637,24940000.5340576,25030000.6866455,21260000.2288818,19879999.1607666,13729999.5422363,12489999.7711182,8199999.80926514,13390000.3433228,13810000.4196167,11050000.1907349,9850000.38146973,8029999.73297119,11600000.3814697,8460000.03814697,8109999.65667725,13199999.8092651,28690000.5340576,18250000,32669998.1689453,34880001.0681152,16079999.9237061,23989999.7711182,29350000.3814697,37139999.3896484,34369998.9318848,23709999.0844727,17079999.9237061,17649999.6185303,18180000.3051758,10250000,13699999.8092651,..
838,7360000.1335144,10500000,11060000.4196167,10670000.0762939,47400001.5258789,85040000.9155273,58229999.5422363,55290000.9155273,52020000.4577637,73269996.6430664,69470001.2207031,46630001.0681152,56669998.1689453,47819999.6948242,50259998.3215332,41150001.5258789,80760002.1362305,43610000.6103516,56439998.626709,203080001.831055,59020000.4577637,64379997.253418,64629997.253418,65809997.5585938,91110000.6103516,51500000,51409999.8474121,25600000.3814697,16569999.6948242,13300000.1907349,15350000.3814697,11199999.8092651,8159999.84741211,18440000.5340576,11579999.9237061,16459999.0844727,17059999.4659424,13489999.7711182,12310000.4196167,9930000.30517578,11000000,12199999.8092651,13550000.1907349,13930000.3051758,7269999.98092651,5849999.90463257,5099999.90463257,5300000.19073486,5429999.82833862,5380000.11444092,..
839,4039999.96185303,4760000.22888184,3440000.05722046,4860000.1335144,4429999.82833862,14420000.0762939,5539999.96185303,4849999.90463257,9020000.45776367,19510000.2288818,16600000.3814697,5469999.79019165,18469999.3133545,21840000.1525879,20530000.6866455,14060000.4196167,10149999.6185303,23510000.2288818,22200000.7629395,19690000.5340576,12880000.1144409,41200000.7629395,36950000.7629395,26989999.7711182,25049999.2370605,22690000.5340576,21319999.6948242,25229999.5422363,19709999.0844727,19389999.3896484,18319999.6948242,22049999.2370605,23610000.6103516,24579999.9237061,28760000.2288818,24629999.1607666,20319999.6948242,17000000,14649999.6185303,12079999.9237061,10420000.0762939,21020000.4577637,10699999.8092651,11010000.2288818,15130000.1144409,23069999.6948242,13340000.1525879,12159999.8474121,12010000.2288818,11810000.4196167,..
840,756669999.480247,858970001.466572,464950001.090765,462610004.037619,651940001.154319,919200011.748821,737569999.132305,517439993.638545,697929999.185726,803749989.466742,718870013.345033,1083450020.44737,563049991.030246,830020007.578657,725389995.522798,588040003.178641,1073589996.44965,1055029997.39349,1102880014.94855,1263159994.52583,810260002.108291,1807369979.96271,1275390007.61881,844990004.941821,1434480024.94872,1126260015.47649,1130560030.44546,1021889992.58913,965280016.034842,916330013.299361,710150005.869566,988729999.154807,883040019.903333,446790001.094342,155639977.911486,1051559990.74318,863799989.834428,1003910002.86117,1678669995.39733,1677310044.2756,2319450036.30966,2139180019.55748,1608170005.82256,1972790011.63691,1932229990.8679,2374950029.53336,1963520023.6328,3032219984.78286,2645860024.41682,3058670005.82442,..
841,86720001.2207031,126000000,110769996.643066,88940002.4414063,141720001.220703,113830001.831055,163889999.389648,106919998.168945,187220001.220703,258059997.558594,133910003.662109,280290008.544922,33610000.6103516,144830001.831055,144089996.337891,93290000.9155273,162110000.610352,76569999.6948242,112559997.558594,81870002.746582,97129997.253418,148610000.610352,150330001.831055,79180000.3051758,100410003.662109,142220001.220703,154320007.324219,153960006.713867,186600006.103516,131679992.675781,204160003.662109,173880004.882813,343720001.220703,329880004.882813,370149993.896484,579239990.234375,349299987.792969,510529998.779297,613119995.117188,630340026.855469,650340026.855469,453850006.103516,462859985.351563,419079986.572266,459000000,283540008.544922,124989997.86377,116069999.694824,126290000.915527,137529998.779297,..
842,418000000,454000000,104000000,84000000,91000000,225000000,135000000,64000000,83000000,94000000,83000000,183000000,39000000,58000000,65000000,29000000,49000000,39000000,91000000,69000000,-24000000,27000000,11000000,20000000,6000000,16000000,6000000,29000000,3029999.97138977,8130000.11444092,14550000.1907349,-17309999.4659424,-3789999.96185303,35979999.5422363,50509998.3215332,57130001.0681152,96839996.3378906,84870002.746582,52060001.373291,48119998.9318848,62799999.2370605,82819999.6948242,57700000.7629395,71940002.4414063,78169998.1689453,60450000.7629395,91069999.6948242,109889999.389648,117839996.337891,72199996.9482422,..
844,106978100000.004,128800651504.798,148512230230.972,178551103479.827,205381431337.782,239289936993.404,282109322934.965,324070217288.313,379544831442.254,450991748073.525,554065675085.191,675470772453.2,820126554723.645,952672383511.68,1150136090573.7,1351425712301.33,1602980817509.58,1843847091917.86,2175380439336.31,2578196085833.43,2929473231399.72,3347370205326.47,3766611535125,4268575066331.68,4808238667570.12,5257482955954.09,6294018968648.13,7044421856760.88,8150988446388.69,9610946947847.83,11145519787931,12455076211719.2,14446421636904.7,15822240170597.5,18669862382151.7,21555150476870,26143975763077.5,30326551441565.1,38100836958545.9,45441690835450.3,56048343307621.2,66523569983099,76747370789349.9,87528059280256,94641997394879.2,104130600832089,114454411618404,123215204383933,136984918827906,..,..
845,..,..,..,..,..,-441679812.433282,-289390000.965666,-452982178.418288,432158231.244485,303290753.119627,-371939164.871581,-327581364.095618,371956743.063618,-845978923.04935,373266645.819234,503146951.922446,195917912.620805,-408594212.550772,-91895602.252542,-290939518.219866,-573936385.705643,629065409.640995,1183461071.85376,-969104315.143922,1601950737.65906,829068811.563806,-1920944522.10387,-1295370508.70141,1384306172.64533,5356471.47565055,331250079.479097,-715295724.712108,-190688502.103537,470002058.323403,591866085.896003,-541016113.415422,899655318.491202,1338398157.99586,1145758508.56345,-279420427.478609,-1969864182.59382,-1940805908.77579,1830745984.29594,128654167.265679,-2601653249.29805,-460012929.107875,150321039.016777,-850009103.636689,1224818384.07127,-343153901.386428,1578763489.56679
846,..,..,..,..,..,-589196616.834718,1289477397.89641,1666262148.36591,1124536129.83976,353627731.063694,-2157064896.29883,-3025913631.16131,-2151587102.49218,-2782920560.25041,-1937803160.03726,-3637436196.28884,-4371781338.36087,-5579763006.75598,-7235128082.5343,-7103708888.77388,-7609590797.97028,-3662668922.43421,-3301762554.47875,-2844906595.4893,-74330780.2276101,-4734158766.89901,-7877084103.91038,-4260565815.9435,-5518799200.85126,-3222666344.92264,-4269998572.62604,694885841.714118,6868807535.33034,9242512321.89912,1372061807.41442,-10824559421.3961,-8399404998.9716,-6737296325.59909,-29826228672.3715,-26172856384.3893,-56436079496.8473,-64390527321.0149,-90237732677.8653,-48032186555.8717,-29990268879.2343,-22879781506.1487,-11826630798.4727,-38980356796.1664,-64497721339.8207,-31261609594.8237,33529296636.0777
847,1265952094.5,544455603.2,328908010.7,316563867.5,452785023.8,792791225.9,501025590.1,291582133.9,149340731.4,3589542.3,139172754.3,-41986800.4,-6568604.7,118678022.8,362312821.6,218210195.4,306139759.7,708922098.6,425896308.3,857997777.9,716602352.3,836277753.7,960091984.1,646593187.1,-172180095,-1472008937.6,-827938863.3,-1204353383.3,204094865.6,360867304.5,-839441940.2,-670005254.6,-503108285.9,-1457930588.7,-898657404.4,-740469891.9,-439863225.3,312300940.1,515172029,347791341.8,639664835.9,145507566.3,327900586.1,742739748.6,681415020.7,591206534.1,964623430.3,1566209495.5,1674855383.6,909576167.4,..
848,-10235000,-16393000,-1963000,-12846000,-9395000,-22560000,17534000,49102000,29117000,9297000,2341000,15606000,61306000,26014000,24074000,87886000,364286000,819044000,1501374000,1226629000,899538000,901042000,432224000,681108000,145466000,-55156000,76077000,-76181000,-97492000,-93780000,-10482000,79042000,-2383422000,-2932758000,748821000,652832000,719566000,656658000,731569000,953895000,2795219000,342883000,256801000,2442000,114935000,492857000,440724000,27322000,540371000,1395993000,..
849,172867000,104951000,185341000,320125000,394812000,484938000,524368000,322873000,316147000,533423000,636597000,767582000,1087257000,844432000,789125000,968121000,582041000,831541000,681045000,467913000,634811000,812046000,1030437000,495232000,772458000,502834000,671903000,579879000,578463000,486110000,687789000,766013000,429800000,198827000,530960000,683237000,351310000,102108000,196782000,464318000,231541000,806407000,-247865000,-12516000,371798000,-232411000,65688000,-395979000,-783752000,-930716000,..
852,162632000,88558000,183378000,307279000,385417000,462378000,541902000,393775000,359264000,571192000,676435000,806754000,1207391000,888366000,840640000,1080321000,955607000,1697779000,2322212000,1771668000,1741050000,2251822000,1800081000,1307077000,1359619000,728508000,1246348000,1006721000,954585000,847136000,892740000,1032359000,-3317426000,-3766183000,388012000,1864112000,1582964000,1988630000,2358512000,2686014000,4580946000,2574590000,1177079000,555011000,1360966000,843044000,1013627000,885306000,1747476000,2380893000,..
853,..,..,..,..,..,..,..,21800000,14000000,28472000,37497000,23566000,58827367.4,17919903.1,27440956.1,24313507.8,9280113.5,35613894.4,61594670.2,17520197.3,18799756.4,-3824017.9,-9962745.1,-16889739.1,-7154482.2,30430041.6,-9988099.5,29359010.5,-9943027.3,99906721.5,-6335487.7,34091318.8,-15515227.2,-17780573,-26827951.4,-17292223.7,15803964.1,-16782727.5,64134627.1,78975676,102360229.9,11989235.9,62206223.4,50237780.2,-4786742.9,-16057724.4,22010854.2,89248001.8,373297887.2,426980603.1,..
856,0,0,0,-36300000,3000000,51000000,-1000000,28000000,-12000000,8000000,194000000,337000000,136000000,146000000,145000000,140000000,-155000000,58671000,-104271000,-82000000,-104431000,35800000,-52500000,565010000,743741000,1022900000,544776000,1593709000,208290000,-607494000,51367000,146017000,273719000,7518743000,2970273000,5836639000,16449183000,25231154000,9650049000,10596162000,5214968000,13802896000,17642126000,36635021000,13869017000,16225130000,-15127676000,12036396000,7928192000,25585610000,..
857,5519900000.07068,5881348495.20236,7412769769.02848,7760896520.17261,4743568662.21806,6971063006.5956,19699677065.0355,39212782711.6867,51929168557.7462,58313251926.4749,43510681059.3908,27759439499.983,9278517168.01781,2198988948.85361,12627349362.4039,11930217795.0358,14136970094.0314,13360586820.3872,17490010949.8473,20868792829.7154,58250490933.8548,63101794673.5254,88634464875.001,229083933668.321,563555332429.882,610575044045.914,756538031351.873,990706143239.123,1198594553611.31,1482215052152.17,1835291212069.01,2284736788280.81,3335088363095.29,4566340829402.54,5660569617848.28,6423317523130.04,7760717936922.46,10689421158434.9,11857836241454.1,12598590464549.7,12553862482378.8,14889307028901,15362722732705.8,17568764405434.3,19639560249802.8,22683687524311,..,..,..,..,..
858,..,..,..,..,3.04618883603164,4.31509716425337,3.50173299403385,5.97076508067071,2.27475714359308,5.26293728263609,6.14703092632869,4.78192784596357,7.49995226214204,4.37144652596491,6.95155306199513,7.8201527136788,8.73051931618261,7.65949254780208,7.60731612915767,7.33440946934706,7.61661149931465,5.4144858241167,5.17212433203696,7.02631646310184,5.40342719384182,5.10135067743645,4.76206189237875,4.85998172737054,5.18874654713052,5.29512823840584,5.36122095223808,5.98066823075188,5.0617950031195,2.8766027914748,5.12040188857616,4.27044813956578,2.40765999550799,2.26418966368305,4.62388382137033,6.20887147890507,4.41576045326083,5.66633898923215,4.88354143255493,4.67769607934478,3.85118834793386,3.71978188666465,3.18712674711213,3.42553861265713,3.03731830811701,..,..
859,..,..,..,..,24180000000,36770000000,32150000000,62110000000,25630000000,65030000000,90400000000,82620000000,144940000000,98390000000,175310000000,222510000000,277950000000,277170000000,326630000000,361790000000,438800000000,358580000000,393700000000,615500000000,555240000000,615010000000,664220000000,751010000000,919600000000,1052810000000,1147240000000,1384670000000,1261710000000,803300000000,1631530000000,1551080000000,1024370000000,1109150000000,2549680000000,3952820000000,3371200000000,4950300000000,4856200000000,5254700000000,4801645955000,5122836700000,4905520000000,5854260000000,5736570000000,..,..
863,..,..,..,..,0.90579395082992,0.726419674917823,0.592517184682555,0.420097301602495,0.451756295781849,0.426505912340338,0.423628348130838,0.489073956649627,0.516934752992956,0.523382864883288,0.634446688676756,0.591141830228203,0.777721382510097,0.514556955081988,0.532183735576195,0.470728842362251,0.429779627901164,-0.0616071787673493,0.129270265245729,0.348176526603747,-0.206020016017634,0.193433436525939,0.261539878103606,0.218793334579297,-0.0586809091889489,0.235985046633298,0.141362691158957,-0.0818488614418945,0.277780699222479,-0.217114934952219,0.286002846472909,0.475809660030274,0.450803115220509,-0.283587637451066,0.555316535777748,0.131267143328585,0.194040921198997,0.246556656824961,0.226669049647437,0.0490051133590748,..,..,..,..,..,..,..
864,..,..,..,..,7190000000,6190000000,5440000000,4370000000,5090000000,5270000000,6230000000,8450000000,9990000000,11780000000,16000000000,16820000000,24760000000,18620000000,22850000000,23220000000,24760000000,-4080000000,9840000000,30500000000,-21170000000,23320000000,36480000000,33810000000,-10400000000,46920000000,30250000000,-18950000000,69240000000,-60630000000,91130000000,172820000000,191800000000,-138920000000,306210000000,83570000000,148140000000,215400000000,225400000000,55050000000,..,..,..,..,..,..,..
865,..,..,..,..,-0.085666187282941,0.150212792228564,0.128523948148054,0.184573642809334,-0.107391968152461,-0.907235536496241,-1.00365239460853,-0.501807243094943,-0.786527351901194,-1.27780061069978,-2.00128277359474,-2.27248696448012,-2.92148084762779,-3.07822230003129,-3.06407405918618,-2.74571552151349,-3.3863371408416,-2.24941701494413,-2.30663345242329,-3.90437165996765,-2.40392368241266,-2.18068827026884,-2.01868924006667,-2.79027832013905,-3.30288882807067,-3.28105722552638,-3.81029698721875,-4.3480533950568,-4.66165278849717,-3.43004355012342,-3.25615794219875,-3.23146948312772,-2.2640282000381,-0.479110412537901,-4.97258655315357,-5.51353416876151,-3.48058118973149,-3.20649564885684,-3.76447613331949,-4.0657330424929,-3.24743717876738,-2.77580962011935,-2.41851614428744,-2.55426517252421,-2.30483927151529,..,..
866,..,..,..,..,-680000000,1280000000,1180000000,1920000000,-1209999999.99998,-11210000000,-14760000000,-8670000000,-15200000000,-28760000000,-50470000000,-64660000000,-93010000000,-111390000000,-131560000000,-135440000000,-195090000000,-148970000000,-175580000000,-342020000000,-247020000000,-262900000000,-281570000000,-431180000000,-585370000000,-652360000000,-815360000000,-1006680000000,-1161970000000,-957850000000,-1037520000000,-1173710000000,-963260000000,-234700000000,-2741960000000,-3510140000000,-2657240000000,-2801300000000,-3743400000000,-4567250000000,-4048891455000,-3822810000000,-3722500000000,-4365250000000,-4353140000000,..,..
873,..,..,..,..,14.1563451164408,16.1197059753567,15.9789398832543,7.74769912527037,7.31016170290334,7.23558572737476,10.0251858103937,8.96106505031622,6.81412699563016,6.94393844603596,5.97456475954377,4.74687172622539,5.21048615911187,3.85372828917362,4.23134165355069,3.7352293638203,2.80677953276685,6.5977008141911,5.56646596256486,3.46643255236059,4.85912266577328,3.37620543107726,3.44189659810176,2.71183076839529,2.6503636100108,2.19474872564273,1.91658412559439,2.29194143119322,2.10277367283629,0.761528114863997,0.725231264598172,1.50698193422632,0.968753887337165,0.715984799591085,0.973933680015969,1.08635491073851,1.02376105765103,1.2379834291248,0.569213766354319,0.795101638552841,0.991145294349785,0.997651755820597,0.764434450576191,0.772490280761901,0.581535799694087,..,..
874,1.32915739417025,1.49701445108997,0.863765439172281,0.915032030665318,1.24080996984383,1.63497735516669,1.70278135715956,0.815747489733447,0.824993373585475,0.889920485732041,1.17044937764755,1.01917784075987,0.817643321479243,0.842206850758818,0.789693702846263,0.685995317488676,0.803774684189933,0.612055534990635,0.663632284082595,0.603585999794275,0.440375198697751,1.02765687329413,0.854526284106688,0.532335909533182,0.718742621391669,0.48640522577217,0.489232011548356,0.399270906144144,0.38510702426934,0.327452814765662,0.298524696387658,0.359411933030119,0.339832614035861,0.119514011657598,0.110528904125708,0.230325295198291,0.148307138900535,0.109703315450342,0.168793891614401,0.184170647358275,0.170803393993796,0.180973221390171,0.0931165306029836,0.133962587377632,0.148476289710418,0.152673003149016,0.119177553281126,0.121936105213375,0.0921350100202349,0.0918162621718403,..
875,7.93300459691681,8.45421176692941,5.32378592785827,4.77808565328261,6.42423611761509,8.59861816922139,8.86777084831886,4.14974744899333,3.5438759792182,3.9722988245445,5.56606337130528,4.89396099284004,3.88412102911658,4.18329672926189,3.7338143364755,3.01293233390698,3.61972456713203,2.52655351260073,2.61447429813428,2.28819029259413,1.51828506089824,4.22173301970997,3.32168888756562,2.15168737702135,2.60959799711903,1.73062254276563,1.8610382050724,1.40780707124259,1.43465005488011,1.10943177460354,1.10705536490611,1.33652679532853,1.24032950131459,0.402076601502046,0.304133968688692,0.600563182909934,0.378300458962769,0.260533756846931,0.443285724138143,0.456397805393092,0.42011909265161,0.45309396139566,0.239972185832378,0.388835942033124,0.428158803662781,0.469853853041943,0.386919583647914,0.389312532145841,0.284216279998366,0.296584653987289,..
